"ANHO","MES","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","SECTOR","CATEGORIA","CO_IPRESS","RAZON_SOC","SEXO","EDAD","NRO_TOTAL_ATENCIONES","NRO_TOTAL_ATENDIDOS"
"2015","04","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","10","13","12"
"2015","04","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","8","20","18"
"2015","04","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","5","19","13"
"2015","04","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","7","8","4"
"2015","04","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","6","15","14"
"2015","04","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","5","13","10"
"2015","04","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","1","2","1"
"2015","03","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","4","6","5"
"2015","03","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","7","12","12"
"2015","02","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","10","8","6"
"2015","02","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","6","11","11"
"2015","02","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","1","3","1"
"2015","02","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","9","8","7"
"2015","02","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","8","15","12"
"2015","01","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","11","11","10"
"2015","01","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","9","14","12"
"2015","01","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","7","15","13"
"2015","01","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","5","16","10"
"2015","01","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","2","4","3","2"
"2015","01","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","6","13","10"
"2015","01","150137","LIMA","LIMA","SANTA ANITA","MINSA","III-1","00005948","HOSPITAL HERMILIO VALDIZAN","1","1","4","1"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","9","169","153"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","8","241","222"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","7","356","310"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","6","391","355"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","5","253","220"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","4","93","88"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","3","193","189"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","2","340","317"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","15","175","161"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","14","58","57"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","12","50","48"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","11","47","45"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","10","116","100"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","2","1","173","163"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","9","70","65"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","7","120","117"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","6","123","119"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","5","82","81"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","4","135","131"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","3","274","259"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","2","480","453"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","15","138","121"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","14","51","48"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","11","41","40"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","10","47","44"
"2015","12","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","MINSA","II-2","00005617","HOSPITAL SAN JUAN DE LURIGANCHO","1","1","203","190"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","15","428","371"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","14","143","128"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","13","133","116"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","12","172","157"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","11","166","149"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","10","251","223"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","9","321","297"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","8","433","377"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","7","475","429"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","6","739","643"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","5","531","465"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","4","135","126"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","3","217","204"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","2","411","378"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","1","226","204"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","15","372","325"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","14","100","83"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","13","138","120"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","12","157","138"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","11","163","156"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","10","165","150"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","9","160","141"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","8","185","168"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","7","217","199"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","6","258","235"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","5","223","205"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","4","172","160"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","3","302","273"
"2015","12","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","2","512","475"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","15","414","357"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","14","138","122"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","13","156","142"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","12","167","149"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","11","210","181"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","10","241","212"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","9","357","317"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","8","383","338"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","7","488","428"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","6","670","575"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","5","491","435"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","4","161","146"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","3","236","220"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","2","402","370"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","1","219","200"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","15","398","336"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","14","108","89"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","13","138","117"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","12","124","112"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","11","145","123"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","10","168","141"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","9","177","154"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","8","195","165"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","7","195","174"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","6","254","237"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","5","211","196"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","4","162","148"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","3","305","288"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","2","449","413"
"2015","11","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","1","239","222"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","15","437","379"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","14","140","122"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","13","161","142"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","12","183","162"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","11","205","179"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","10","276","244"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","9","390","347"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","8","471","386"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","7","555","478"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","6","749","642"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","5","498","431"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","4","145","136"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","3","206","190"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","2","361","331"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","1","197","173"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","15","394","344"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","14","121","100"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","13","132","120"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","12","164","145"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","11","155","137"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","10","154","137"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","9","154","128"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","8","165","148"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","7","219","198"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","6","309","264"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","5","199","187"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","4","177","160"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","3","277","255"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","2","456","421"
"2015","10","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","1","231","207"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","15","397","344"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","14","101","84"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","13","125","113"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","12","126","103"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","11","146","133"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","10","193","168"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","9","160","147"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","8","172","153"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","7","154","138"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","6","259","235"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","5","210","191"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","4","144","141"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","3","222","211"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","2","412","389"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","1","1","223","196"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","15","442","393"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","14","125","108"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","13","136","123"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","12","174","154"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","11","188","168"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","10","259","236"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","9","374","322"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","8","441","375"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","7","538","480"
"2015","09","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MINSA","III-1","00005987","HOSPITAL MARIA AUXILIADORA","2","6","656","575"
